# left right cach nhau 100
# moi Mario cach nhau 1000

# id	file_path	transparent_color_r	g	b
[TEXTURES]
#---------------------------------------------------------------------
0	textures\mario.png	255	255	255
10	textures\spritemario.png	68	145	190
21	textures\miscs.png	224	163	216
22	textures\item.png	166	185	255
2	textures\tilemap1-4.png	255	255	255
40	textures\enemies.png	0	255	255
50	textures\map1-4.png	156	252	240
60	textures\hud-font.png	0	224	142
70	textures\goal_roulette.png	0	183	239
-101	textures\bbox_black.png	255	255	255


# name_file	tex_id	width	height
[MAP]
#--------------------------------------------------------------------
maps\map1-4.txt	2	2576	192

# id	left	top	right	bottom	texture_id	xD	yD
[SPRITES]
#--------------------------------------------------------------------
# === BLACK BBOX
90001	0	0	320	280	-101

# === BIG MARIO 
# idle right
10001	246	154	260	181	0
# walk
10002	275	154	290	181	0		
10003	304	154	321	181	0
# idle left
10011	186	154	200	181	0
#walk
10012	155	154	170	181	0
10013	125	154	140	181	0
# die 
10099	215	120	231	135	0

# === SMALL MARIO
# idle small right
10021	247	0	259	15	0
# walk
10022	275	0	291	15	0
10023	306	0	320	15	0
# idle small left
10031	187	0	198	15	0
# walk
10032	155	0	170	15	0
10033	125	0	139	15	0

# === SMALL MARIO
20001	524	16	540	32	10
20002	542	16	558	32	10
20003	560	16	576	32	10
20004	578	16	594	32	10
20005	596	16	612	32	10
20006	614	16	630	32	10
20007	632	16	648	32	10
20008	650	16	666	32	10
20009	668	16	684	32	10
20010	686	16	702	32	10
20011	704	16	720	32	10
20012	722	16	738	32	10
20013	740	16	756	32	10
20014	758	16	774	32	10
20015	776	16	792	32	10
20016	794	16	810	32	10
20017	812	16	828	32	10
20018	830	16	846	32	10
20019	505	16	521	32	10
20020	487	16	503	32	10
20021	469	16	485	32	10
20022	451	16	467	32	10
20023	433	16	449	32	10
20024	415	16	431	32	10
20025	397	16	413	32	10
20026	379	16	395	32	10
20027	361	16	377	32	10
20028	343	16	359	32	10
20029	325	16	341	32	10
20030	307	16	323	32	10
20031	289	16	305	32	10
20032	271	16	287	32	10
20033	253	16	269	32	10
20034	235	16	251	32	10
20035	217	16	233	32	10

# === BIG MARIO
# Left					
20036	524	93	539	120	10
20037	542	93	559	120	10
20038	560	93	577	119	10
20039	578	93	593	120	10
20040	596	93	613	119	10
20041	614	93	634	120	10
20042	640	93	660	120	10
20043	666	93	686	119	10
20044	692	93	712	120	10
20045	718	92	735	120	10
20046	736	93	753	120	10
20047	754	93	771	120	10
20048	772	93	787	120	10
20049	790	93	806	120	10
20050	808	93	825	119	10
20051	829	93	851	120	10
20052	852	93	868	119	10
20053	870	93	890	120	10
20054	896	93	916	120	10
20055	922	93	942	120	10
20056	949	93	968	120	10
20057	974	92	991	117	10
20058	526	128	547	149	10
20059	552	129	573	148	10
20060	577	128	600	148	10
20061	605	128	625	148	10
20062	630	127	651	148	10
20063	656	128	677	147	10
20064	681	128	704	149	10
20065	708	128	728	148	10
20066	732	132	747	155	10
20067	948	122	973	147	10
20068	974	128	991	154	10
# Right
20069	507	93	522	120	10
20070	487	93	504	120	10
20071	469	93	486	119	10
20072	453	93	468	120	10
20073	433	93	450	119	10
20074	412	93	432	120	10
20075	386	93	406	120	10
20076	360	93	380	119	10
20077	334	93	354	120	10
20078	311	92	328	120	10
20079	293	93	310	120	10
20080	275	93	292	120	10
20081	259	93	274	120	10
20082	240	93	256	120	10
20083	221	93	238	119	10
20084	195	93	217	120	10
20085	177	93	194	119	10
20086	156	93	176	120	10
20087	130	93	150	120	10
20088	104	93	124	120	10
20089	78	93	97	120	10
20090	55	92	72	117	10
20091	499	128	520	149	10
20092	473	129	494	148	10
20093	446	128	469	148	10
20094	421	128	441	148	10
20095	395	127	416	148	10
20096	369	128	390	147	10
20097	342	128	365	149	10
20098	318	128	338	148	10
20099	299	132	314	155	10
20100	73	122	98	147	10
20101	55	128	72	154	10

# === FIRE MARIO					
# Left				
20102	524	265	540	292	10
20103	542	265	558	292	10
20104	560	265	576	292	10
20105	578	265	594	292	10
20106	596	265	612	292	10
20107	614	265	638	292	10
20108	640	265	664	292	10
20109	666	265	690	292	10
20110	692	265	716	292	10
20111	718	265	734	292	10
20112	736	265	752	292	10
20113	754	265	770	292	10
20114	772	265	788	292	10
20115	790	265	806	292	10
20116	808	265	824	292	10
20117	826	265	850	292	10
20118	852	265	868	292	10
20119	870	265	894	292	10
20120	896	265	912	292	10
20121	922	265	946	292	10
20122	948	265	972	292	10
20123	974	260	990	292	10
20124	526	300	547	322	10
20125	552	300	573	320	10
20126	578	300	600	320	10
20127	605	300	624	320	10
20128	630	300	650	320	10
20129	656	300	677	320	10
20130	681	300	702	320	10
20131	708	300	728	320	10
20132	732	299	747	326	10
20133	750	299	765	326	10
# Right				
20134	507	265	521	292	10
20135	487	265	503	292	10
20136	469	265	485	292	10
20137	451	265	467	292	10
20138	433	265	449	292	10
20139	412	265	432	292	10
20140	386	265	406	292	10
20141	360	265	380	292	10
20142	334	265	354	292	10
20143	311	265	327	292	10
20144	293	265	309	292	10
20145	275	265	291	292	10
20146	257	265	273	292	10
20147	239	265	255	292	10
20148	221	265	237	292	10
20149	195	265	219	292	10
20150	177	265	193	292	10
20151	151	265	175	292	10
20152	125	265	149	292	10
20153	99	265	123	292	10
20154	73	265	97	292	10
20155	55	265	71	292	10
20156	499	300	521	322	10
20157	473	300	495	320	10
20158	447	300	469	320	10
20159	421	300	443	320	10
20160	393	300	417	320	10
20161	369	300	391	320	10
20162	343	300	365	320	10
20163	317	300	339	320	10
20164	299	299	313	326	10
20165	281	299	295	326	10

# === BULLET
# Left
24001	768	306	777	314	10
24002	778	306	787	314	10
24003	788	306	797	314	10
24004	798	306	807	314	10
# Right
24101	269	306	278	314	10
24102	259	306	268	314	10
24103	249	306	258	314	10
24104	239	306	248	314	10
# Explode
24105	938	1	954	17	10
24106	958	3	970	15	10
24107	976	3	988	15	10
24108	994	3	1006	15	10

# === RACCON MARIO					
# Left				
20166	524	350	546	378	10	0	1
20167	550	350	573	378	10	0	1
20168	576	350	600	377	10	0	1
20169	602	350	625	378	10	0	1
20170	628	350	652	377	10	0	1
20171	654	350	678	377	10	0	1
20172	680	350	703	378	10	0	1
20173	706	350	731	378	10	0	1
20174	732	350	757	378	10	0	1
20175	758	350	783	377	10	0	1
20176	784	350	809	378	10	0	1
